CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2023-02-11 23:12:02.3363437,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.80.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.80.odlsent,51114,43FB54816EC618501D75918405F02F9014DF18AB,False,2023-02-06 01:57:39.3985922,2023-02-06 01:57:39.4254863,2023-02-06 01:57:53.0407778,00:00:00.0787802
2023-02-11 23:12:02.4453667,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.81.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.81.odlsent,53443,5D3B4184A4968EC35265F6FE3D7EB3763BB5123C,False,2023-02-06 01:57:40.4070780,2023-02-06 01:57:40.4396303,2023-02-06 01:57:53.0412817,00:00:00.0780199
2023-02-11 23:12:02.5548873,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.82.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.82.odlsent,61204,DAFBAAC6C52FE6DE89138C429459BA0AC704E8EC,False,2023-02-06 01:57:41.1877223,2023-02-06 01:57:41.2212148,2023-02-06 01:57:53.0422170,00:00:00.0780203
2023-02-11 23:12:02.6484084,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.83.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.83.odlsent,32668,7BC5720E30F88836C049EF87DE1D3EE10D79E6A9,False,2023-02-06 01:57:41.2767230,2023-02-06 01:57:41.2952320,2023-02-06 01:57:53.0422170,00:00:00.0780103
2023-02-11 23:12:03.1639975,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.84.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.84.odlsent,55750,F3139D473D27D4AEF1462F93EBB8A5FF608C8C4E,False,2023-02-06 01:57:42.0923723,2023-02-06 01:57:42.1223736,2023-02-06 01:57:53.0432728,00:00:00.4837569
2023-02-11 23:12:03.2890213,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.85.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.85.odlsent,60409,27154C5E8F9D3A5408DB095383EAA2E43B0BCF1A,False,2023-02-06 01:57:42.6924784,2023-02-06 01:57:42.7248645,2023-02-06 01:57:53.0432728,00:00:00.0930261
2023-02-11 23:12:03.3830296,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.86.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.86.odlsent,31598,388E606C28C1536E4B07460D48921036FA86EA19,False,2023-02-06 01:57:42.7604049,2023-02-06 01:57:42.7814852,2023-02-06 01:57:53.0432728,00:00:00.0785039
2023-02-11 23:12:03.5085523,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.87.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.87.odlsent,57601,1927630642FF408503242EE518980273D78D15DC,False,2023-02-06 01:57:43.2615796,2023-02-06 01:57:43.2910874,2023-02-06 01:57:53.0452560,00:00:00.0780211
2023-02-11 23:12:04.1486618,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.88.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.88.odlsent,37921,AA4E6F32C9CC5A796BA7D2F9DC4212F09B9F16F1,False,2023-02-06 01:57:43.4491069,2023-02-06 01:57:43.4516304,2023-02-06 01:57:53.0461891,00:00:00.6095955
2023-02-11 23:12:04.7892691,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.89.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.89.odlsent,45613,1E98C73D4CA67D2A71AD1CDE894D5684AC062907,False,2023-02-06 01:57:43.8226754,2023-02-06 01:57:43.8468041,2023-02-06 01:57:53.0461891,00:00:00.5931117
2023-02-11 23:12:04.8987887,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.9.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.9.odlsent,37791,4E3F3400C45517ECA45E4D13239F709ADFF542B7,False,2023-02-06 01:57:06.0110942,2023-02-06 01:57:06.0316263,2023-02-06 01:57:10.1238076,00:00:00.0940116
2023-02-11 23:12:05.0393287,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.90.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.90.odlsent,46410,EEA9FAD59113652287F9EC7109F176D343007CC0,False,2023-02-06 01:57:44.3205726,2023-02-06 01:57:44.3213799,2023-02-06 01:57:53.0461891,00:00:00.0940138
2023-02-11 23:12:05.1798379,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.91.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.91.odlsent,60862,D49F659A0F749B6804CE9E4C59F3282E3FF4388B,False,2023-02-06 01:57:45.4619530,2023-02-06 01:57:45.5194696,2023-02-06 01:57:53.0472726,00:00:00.0940214
2023-02-11 23:12:05.3048611,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.92.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.92.odlsent,41085,76DF90540C379AC94F7FCA62598A9CC636A70977,False,2023-02-06 01:57:45.9509173,2023-02-06 01:57:45.9951253,2023-02-06 01:57:53.0472726,00:00:00.0785113
2023-02-11 23:12:05.4303766,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.93.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.93.odlsent,54170,425E4BEB32FCA34415D7C95F4AFE4CBBE9CF5B79,False,2023-02-06 01:57:46.9337337,2023-02-06 01:57:47.0087496,2023-02-06 01:57:53.0480070,00:00:00.0945131
2023-02-11 23:12:05.5859173,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.94.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.94.odlsent,67870,1B248C0C7C45E2526E153D7FD1D0A4492B6C4F28,False,2023-02-06 01:57:47.9455890,2023-02-06 01:57:47.9955187,2023-02-06 01:57:53.0487789,00:00:00.0940160
2023-02-11 23:12:05.7109368,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.95.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.95.odlsent,45232,D0B1709A06A024EA51D9DAB45170371D51870881,False,2023-02-06 01:57:48.2279357,2023-02-06 01:57:48.2924571,2023-02-06 01:57:53.0492789,00:00:00.0779991
2023-02-11 23:12:05.8359556,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.96.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.96.odlsent,58006,B9C8FA9769B397B268D23899A18A276709B7E559,False,2023-02-06 01:57:49.0505760,2023-02-06 01:57:49.1015700,2023-02-06 01:57:53.0512844,00:00:00.0940053
2023-02-11 23:12:05.9609761,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.97.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.97.odlsent,49871,D7D463E7BE6C5BF97315C6BA8C5E5A5DF8DE90B8,False,2023-02-06 01:57:49.7339955,2023-02-06 01:57:49.8046763,2023-02-06 01:57:53.0502810,00:00:00.0770122
2023-02-11 23:12:06.1175070,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.98.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.98.odlsent,60728,DEB7C375C2824AA951190D34BD2E70847B5BBAEE,False,2023-02-06 01:57:51.3903786,2023-02-06 01:57:51.4610036,2023-02-06 01:57:53.0512844,00:00:00.0935240
2023-02-11 23:12:06.2265263,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.99.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0157.7196.99.odlsent,46487,03620780D591AC36F680E7B50E1B345A90C01E63,False,2023-02-06 01:57:51.7965568,2023-02-06 01:57:51.8385665,2023-02-06 01:57:53.0522744,00:00:00.0781530
2023-02-11 23:12:06.3675490,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.115.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.115.odlsent,32882,A7FDE252BAFC90205A6A4AA5D3156713437355CD,False,2023-02-06 01:58:00.5360816,2023-02-06 01:58:00.5505808,2023-02-06 01:58:47.0498697,00:00:00.0785098
2023-02-11 23:12:06.5080673,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.116.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.116.odlsent,54477,5C896433E6F7C72BD261C5E7CAD84BE9D7D81F3C,False,2023-02-06 01:58:00.9876604,2023-02-06 01:58:01.0187882,2023-02-06 01:58:47.0498697,00:00:00.0930234
2023-02-11 23:12:06.6170881,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.117.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.117.odlsent,56779,EC966ECA818D60218119C923C73577E1C3EF00B7,False,2023-02-06 01:58:01.5036700,2023-02-06 01:58:01.5342547,2023-02-06 01:58:47.0498697,00:00:00.0780229
2023-02-11 23:12:06.7266003,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.118.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.118.odlsent,43296,8F9BEFC429A434D9B3737C71B010FF1E0B058D50,False,2023-02-06 01:58:01.6286546,2023-02-06 01:58:01.6437755,2023-02-06 01:58:47.0498697,00:00:00.0780180
2023-02-11 23:12:06.8831392,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.119.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.119.odlsent,62583,2878F31850CDE8EB062D1ABD4A75B6F87BF9B4AE,False,2023-02-06 01:58:02.2214476,2023-02-06 01:58:02.2533770,2023-02-06 01:58:47.0498697,00:00:00.0935175
2023-02-11 23:12:07.3987290,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.120.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.120.odlsent,39751,E39A1FB958E12D17098FFCF85EACAC29D42BC5BE,False,2023-02-06 01:58:02.5344294,2023-02-06 01:58:02.5663319,2023-02-06 01:58:47.0498697,00:00:00.4840776
2023-02-11 23:12:07.5547514,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.121.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.121.odlsent,58125,6DBC9AA970464DC2E94A35A57D1311BBB55ACCA4,False,2023-02-06 01:58:02.9875107,2023-02-06 01:58:03.0190090,2023-02-06 01:58:47.0498697,00:00:00.0940064
2023-02-11 23:12:08.7579593,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.122.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.122.odlsent,37418,4D0938105D86EDAABD0142A4253CCA9B77CFFCF4,False,2023-02-06 01:58:03.0500227,2023-02-06 01:58:03.0665130,2023-02-06 01:58:47.0656568,00:00:01.1582081
2023-02-11 23:12:08.8984875,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.123.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.123.odlsent,52407,E2F4619EB92385560FB482CAB3CF6C14394A4382,False,2023-02-06 01:58:03.3464684,2023-02-06 01:58:03.3630729,2023-02-06 01:58:47.0656568,00:00:00.0945172
2023-02-11 23:12:09.0235256,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.124.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.124.odlsent,61078,014D4A291C8F049B538CB9C3E4D7EBA628C7DF56,False,2023-02-06 01:58:03.8846499,2023-02-06 01:58:03.9171657,2023-02-06 01:58:47.0498697,00:00:00.0785247
2023-02-11 23:12:09.1485349,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.125.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.125.odlsent,39658,87E2371B849179BD01BC6603301AF410EE2DEFD8,False,2023-02-06 01:58:04.0877066,2023-02-06 01:58:04.1042027,2023-02-06 01:58:47.1136234,00:00:00.0940159
2023-02-11 23:12:09.2735536,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.126.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.126.odlsent,50236,FF7484B2C77F5DAA299C5894B75807A51FFC6A00,False,2023-02-06 01:58:04.2756526,2023-02-06 01:58:04.2911443,2023-02-06 01:58:47.1136234,00:00:00.0945150
2023-02-11 23:12:09.3985700,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.127.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.127.odlsent,60683,F00C59AC11FE743CB76974A5F3133FB003DE4B80,False,2023-02-06 01:58:04.8376741,2023-02-06 01:58:04.8693317,2023-02-06 01:58:47.0914573,00:00:00.0786113
2023-02-11 23:12:09.5385949,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.128.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.128.odlsent,38634,702A9CB67EFC3E7EB2DC6D7D75BDAC6BE345F761,False,2023-02-06 01:58:05.1033785,2023-02-06 01:58:05.1193765,2023-02-06 01:58:47.1676976,00:00:00.0940179
2023-02-11 23:12:09.6796175,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.129.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.129.odlsent,60772,55CA41218829ADD90C4D54F62F8E00E2F1A026EA,False,2023-02-06 01:58:05.5095421,2023-02-06 01:58:05.5419498,2023-02-06 01:58:47.1676976,00:00:00.0935333
2023-02-11 23:12:09.8046389,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.130.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.130.odlsent,41101,AECA3AD73EB7FBFBAA1CD92F1D2D35F9946F7697,False,2023-02-06 01:58:05.6664818,2023-02-06 01:58:05.6989838,2023-02-06 01:58:47.1676976,00:00:00.0940108
2023-02-11 23:12:09.9296711,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.131.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.131.odlsent,61496,A6084C69B7D819EB0C923CD4D4DAB86E84F61200,False,2023-02-06 01:58:06.2500782,2023-02-06 01:58:06.2810774,2023-02-06 01:58:47.1676976,00:00:00.0930177
2023-02-11 23:12:10.0546816,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.132.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.132.odlsent,39017,43DEE0DEDEF195A4A3E9950CF942F4278E9C4557,False,2023-02-06 01:58:06.5781367,2023-02-06 01:58:06.5951322,2023-02-06 01:58:47.1676976,00:00:00.0940217
2023-02-11 23:12:10.1796631,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.133.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.133.odlsent,56073,6B5A5A5B3A890CD516C45E4D16E7E3E5A9F8025D,False,2023-02-06 01:58:06.8903745,2023-02-06 01:58:06.9226911,2023-02-06 01:58:47.1676976,00:00:00.0935202
2023-02-11 23:12:10.3052427,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.134.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.134.odlsent,40515,5E3A040624515E2764FB791B9D325B991C4B60D6,False,2023-02-06 01:58:07.1247219,2023-02-06 01:58:07.1412500,2023-02-06 01:58:47.1676976,00:00:00.0935245
2023-02-11 23:12:10.4297404,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.135.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.135.odlsent,57863,63EA130FFBA623C6E793FCB9ABEC89DA74B081B9,False,2023-02-06 01:58:07.6103122,2023-02-06 01:58:07.6408189,2023-02-06 01:58:47.1676976,00:00:00.0940146
2023-02-11 23:12:10.5707735,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.136.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.136.odlsent,51663,C25E4858CB62EBF018C7F4C845421903CE23D296,False,2023-02-06 01:58:08.0778991,2023-02-06 01:58:08.0938925,2023-02-06 01:58:47.1827016,00:00:00.0935113
2023-02-11 23:12:10.7268049,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.137.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.137.odlsent,45705,8D853547B571E6D20A50F585E4C4D6CF5D13F0BC,False,2023-02-06 01:58:08.3590556,2023-02-06 01:58:08.3919466,2023-02-06 01:58:47.1827016,00:00:00.0940267
2023-02-11 23:12:10.8523172,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.138.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.138.odlsent,43161,B4A2EB101BEF42595C2E4FAF995413EB0B559F99,False,2023-02-06 01:58:08.6565042,2023-02-06 01:58:08.6879918,2023-02-06 01:58:47.1827016,00:00:00.0915270
2023-02-11 23:12:10.9923474,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.139.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.139.odlsent,57840,5266F31874935EAE37B81B321EF4E52C470D6DA1,False,2023-02-06 01:58:09.0935727,2023-02-06 01:58:09.1090694,2023-02-06 01:58:47.1827016,00:00:00.0945343
2023-02-11 23:12:11.1173724,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.140.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.140.odlsent,42907,39B1AA07881C7E19EE2F5F4A0ABC5683A3CCA586,False,2023-02-06 01:58:09.2501122,2023-02-06 01:58:09.2816036,2023-02-06 01:58:47.1827016,00:00:00.0775059
2023-02-11 23:12:11.2893980,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.141.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.141.odlsent,57750,AFF859A05D6DF751B326834DE4B5CA0E0A1CAF08,False,2023-02-06 01:58:09.6721718,2023-02-06 01:58:09.6881742,2023-02-06 01:58:47.1827016,00:00:00.1085204
2023-02-11 23:12:12.9296839,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.142.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.142.odlsent,46534,A33AA5A8E8DB2FFCA95F3DC87F296D47AF605789,False,2023-02-06 01:58:10.0472326,2023-02-06 01:58:10.0622346,2023-02-06 01:58:47.1827016,00:00:01.1877134
2023-02-11 23:12:13.0547046,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.143.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.143.odlsent,53103,05700AEEE2FFBE769350EA17A194571F4E28925C,False,2023-02-06 01:58:10.5163325,2023-02-06 01:58:10.5473242,2023-02-06 01:58:47.1827016,00:00:00.0940164
2023-02-11 23:12:13.1797296,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.144.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.144.odlsent,58105,A8D1AC8398045B100B6CC6F7DBB1BE52D6AE184D,False,2023-02-06 01:58:11.0159881,2023-02-06 01:58:11.0469109,2023-02-06 01:58:47.1978161,00:00:00.0940146
2023-02-11 23:12:13.3202511,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.145.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.145.odlsent,62507,AC70D565A72FEE2C2A3D2F82601A52708A8ABAED,False,2023-02-06 01:58:11.5004950,2023-02-06 01:58:11.5469990,2023-02-06 01:58:47.1978161,00:00:00.0935182
2023-02-11 23:12:13.4612731,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.146.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.146.odlsent,62836,A6FDB9B34149CFD44C0C4E1218A7F173FF917EE0,False,2023-02-06 01:58:12.0665913,2023-02-06 01:58:12.1035916,2023-02-06 01:58:47.1978161,00:00:00.0930192
2023-02-11 23:12:13.5707718,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.147.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.147.odlsent,60173,76999B1D8F5BCEEDBC65CB06DDDDEA06DAA25650,False,2023-02-06 01:58:12.7483185,2023-02-06 01:58:12.7857109,2023-02-06 01:58:47.1978161,00:00:00.0785164
2023-02-11 23:12:13.7108262,C:\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.148.odlsent,E:\23-0211_1Win\C\Users\gunna\AppData\Local\Microsoft\OneDrive\logs\Personal\SyncEngine-2023-02-06.0158.7196.148.odlsent,53159,ACE2614B2CA473FE9F7573986240D2C982D78C13,False,2023-02-06 01:58:13.3253074,2023-02-06 01:58:13.3598194,2023-02-06 01:58:47.2142108,00:00:00.0775112
